"x","y","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and","color_notes","location","above_ground_sighter","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","geocoded_column",":@computed_region_efsh_h5xi",":@computed_region_f5dn_yrer",":@computed_region_yeji_bk3q",":@computed_region_92fq_4b7q",":@computed_region_sbqj_enih"
"-73.9714243547433","40.7713973982359","8G-PM-1017-02","08G","PM","10172018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9714243547433 40.7713973982359)",,"19","4","19","13"
"-73.9629383420274","40.7889383725489","29C-AM-1007-02","29C","AM","10072018","2","Adult","Black","Gray","Black+Gray",,"Above Ground","10",,"true","false","true","false","false",,"false","true","false","false","false","false","false","true",,"POINT (-73.9629383420274 40.7889383725489)",,"19","4","19","13"
"-73.9600964585868","40.7952339524416","36B-PM-1013-02","36B","PM","10132018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","true","false","false",,"false","false","false","false","true","true","false","true",,"POINT (-73.9600964585868 40.7952339524416)",,"19","4","19","13"
"-73.9713519158027","40.7798470142991","17B-AM-1010-01","17B","AM","10102018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.9713519158027 40.7798470142991)",,"19","4","19","13"
"-73.953287300494","40.793520326789","37H-PM-1006-04","37H","PM","10062018","4",,,,"+",,"Above Ground","43","tree","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.953287300494 40.793520326789)",,"19","4","19","13"
"-73.9626120417397","40.7905126358626","30C-AM-1014-02","30C","AM","10142018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","on a rock","true","false","false","false","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9626120417397 40.7905126358626)",,"19","4","19","13"
"-73.9764016030666","40.7689894344251","4D-PM-1008-05","04D","PM","10082018","5","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9764016030666 40.7689894344251)",,"19","4","19","13"
"-73.969485639023","40.780519159069","18C-PM-1018-05","18C","PM","10182018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.969485639023 40.780519159069)",,"19","4","19","13"
"-73.9741621946917","40.7752481472025","11C-PM-1018-01","11C","PM","10182018","1","Adult","Gray","White","Gray+White",,"Above Ground","10",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9741621946917 40.7752481472025)",,"19","4","19","13"
"-73.9792091200122","40.7685845475313","2B-PM-1013-06","02B","PM","10132018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","true","false","false","sat there! in front of us","POINT (-73.9792091200122 40.7685845475313)",,"19","4","19","13"
"-73.9762257701293","40.7744032758323","9A-AM-1013-08","09A","AM","10132018","8","Adult",,,"+",,,,,"false","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9762257701293 40.7744032758323)",,"19","4","19","13"
"-73.9738481771673","40.7706540698938","7E-PM-1013-04","07E","PM","10132018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9738481771673 40.7706540698938)",,"19","4","19","13"
"-73.9629483374528","40.7936809905265","33A-PM-1018-03","33A","PM","10182018","3","Adult","Gray",,"Gray+",,"Above Ground","6",,"true","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9629483374528 40.7936809905265)",,"19","4","19","13"
"-73.9718720403657","40.7702335056337","7G-PM-1018-04","07G","PM","10182018","4","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9718720403657 40.7702335056337)",,"19","4","19","13"
"-73.9583738783348","40.7979302775527","39B-PM-1014-02","39B","PM","10142018","2","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9583738783348 40.7979302775527)",,"19","4","19","13"
"-73.9551524422379","40.7910535596756","34H-PM-1006-01","34H","PM","10062018","1","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9551524422379 40.7910535596756)",,"19","4","19","13"
"-73.9770948563006","40.7724063459185","7B-AM-1008-04","07B","AM","10082018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9770948563006 40.7724063459185)",,"19","4","19","13"
"-73.9591957793992","40.7949568873453","36C-PM-1013-01","36C","PM","10132018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE","Clearing near bike path (bikes active)","false","true","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9591957793992 40.7949568873453)",,"19","4","19","13"
"-73.9700861859051","40.7770639340582","14E-PM-1017-04","14E","PM","10172018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9700861859051 40.7770639340582)",,"19","4","19","13"
"-73.9672789573537","40.7874778720268","26A-PM-1006-02","26A","PM","10062018","2","Juvenile","Gray",,"Gray+","injured","Ground Plane","FALSE",,"false","false","false","false","false","not moving","false","false","false","false","false","false","false","false",,"POINT (-73.96727895735371 40.7874778720268)",,"19","4","19","13"
"-73.9710547484029","40.7723589827074","9F-PM-1014-03","09F","PM","10142018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9710547484029 40.7723589827074)",,"19","4","19","13"
"-73.9757215415855","40.7668205976986","2F-PM-1014-03","02F","PM","10142018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9757215415855 40.7668205976986)",,"19","4","19","13"
"-73.9735120882106","40.7715915415169","8E-PM-1008-07","08E","PM","10082018","7","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE","5, 6, 7 all at same tree trunk base","false","true","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9735120882106 40.7715915415169)",,"19","4","19","13"
"-73.9565684577989","40.7936003940413","36F-PM-1012-02","36F","PM","10122018","2","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9565684577989 40.7936003940413)",,"19","4","19","13"
"-73.9737872335563","40.7726586835985","8D-PM-1007-01","08D","PM","10072018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9737872335563 40.77265868359851)",,"19","4","19","13"
"-73.9786805884996","40.7697559231927","4B-PM-1018-02","04B","PM","10182018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.9786805884996 40.7697559231927)",,"19","4","19","13"
"-73.9565533783499","40.7974368491287","40D-PM-1013-02","40D","PM","10132018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9565533783499 40.7974368491287)",,"19","4","19","13"
"-73.9678937289837","40.7782808361645","16E-PM-1018-01","16E","PM","10182018","1","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.9678937289837 40.7782808361645)",,"19","4","19","13"
"-73.9750463844984","40.7666871742836","2F-PM-1014-08","02F","PM","10142018","8","Adult","Gray","Black","Gray+Black",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9750463844984 40.7666871742836)",,"19","4","19","13"
"-73.9696517826558","40.7769658302844","14E-AM-1008-04","14E","AM","10082018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9696517826558 40.7769658302844)",,"19","4","19","13"
"-73.9635028497015","40.7928207574906","32A-PM-1013-05","32A","PM","10132018","5","Juvenile","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","false","true",,"POINT (-73.9635028497015 40.7928207574906)",,"19","4","19","13"
"-73.9674177504573","40.7769569731993","15G-PM-1019-03","15G","PM","10192018","3","Juvenile","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9674177504573 40.7769569731993)",,"19","4","19","13"
"-73.9681042612938","40.772331431865","11I-PM-1012-04","11I","PM","10122018","4","Adult","Gray",,"Gray+",,"Above Ground","2",,"true","false","true","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9681042612938 40.772331431865)",,"19","4","19","13"
"-73.9667755678511","40.7760256836088","15H-PM-1008-02","15H","PM","10082018","2","Adult","Gray",,"Gray+",,"Above Ground","10","oak tree","false","true","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9667755678511 40.7760256836088)",,"19","4","19","13"
"-73.9613351649026","40.7909866851357","31D-AM-1014-03","31D","AM","10142018","3",,"Gray","White","Gray+White",,"Ground Plane","FALSE","Undergrowth","false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9613351649026 40.7909866851357)",,"19","4","19","13"
"-73.9611368390233","40.7815619053395","22I-AM-1007-02","22I","AM","10072018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9611368390233 40.7815619053395)",,"19","4","19","13"
"-73.9799311173259","40.7685576997559","2B-AM-1010-03","02B","AM","10102018","3","Adult","Cinnamon",,"Cinnamon+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9799311173259 40.7685576997559)",,"19","4","19","13"
"-73.9675198230918","40.778631094685","17F-AM-1007-02","17F","AM","10072018","2","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","4",,"false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9675198230918 40.778631094685)",,"19","4","19","13"
"-73.9786898656279","40.7720833097065","6A-AM-1006-08","06A","AM","10062018","8","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9786898656279 40.77208330970651)",,"19","4","19","13"
"-73.9755055978764","40.7707438681742","6D-AM-1008-02","06D","AM","10082018","2","Juvenile","Gray",,"Gray+",,"Above Ground","10",,"false","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9755055978764 40.7707438681742)",,"19","4","19","13"
"-73.9734687538064","40.7694308959222","6F-PM-1008-04","06F","PM","10082018","4","Adult","Cinnamon","White","Cinnamon+White","patches of white on haunches","Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9734687538064 40.7694308959222)",,"19","4","19","13"
"-73.9542828053256","40.7941797320355","37G-AM-1014-03","37G","AM","10142018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9542828053256 40.7941797320355)",,"19","4","19","13"
"-73.9792754037291","40.7679690700399","2C-AM-1010-08","02C","AM","10102018","8","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","3","stay on side of trunk","false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9792754037291 40.7679690700399)",,"19","4","19","13"
"-73.9626527908786","40.7912472380247","31B-AM-1017-03","31B","AM","10172018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9626527908786 40.7912472380247)",,"19","4","19","13"
"-73.9702228131711","40.7742131587983","12F-PM-1007-12","12F","PM","10072018","12","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","5",,"false","false","false","false","true","going down tree","false","false","false","false","false","false","true","false",,"POINT (-73.9702228131711 40.7742131587983)",,"19","4","19","13"
"-73.969105907","40.7820474909192","20B-PM-1013-08","20B","PM","10132018","8","Adult","Gray","White","Gray+White","(very brown)","Ground Plane","FALSE",,"true","false","false","false","false","being chased by dog","false","false","false","false","false","false","false","true",,"POINT (-73.969105907 40.7820474909192)",,"19","4","19","13"
